Benchmark                                                                  (setSize)  Mode  Cnt         Score   Error  Units
impl.java.JavaReadMapBenchmarks.keySetMap                                        100    ss    2      2981,700          us/op
impl.java.JavaReadMapBenchmarks.keySetMap                                       1000    ss    2     13681,750          us/op
impl.java.JavaReadMapBenchmarks.keySetMap                                      10000    ss    2     91167,250          us/op
impl.java.JavaReadMapBenchmarks.keySetTreeMap                                    100    ss    2      2832,450          us/op
impl.java.JavaReadMapBenchmarks.keySetTreeMap                                   1000    ss    2     13550,200          us/op
impl.java.JavaReadMapBenchmarks.keySetTreeMap                                  10000    ss    2    136357,150          us/op
impl.java.JavaReadMapBenchmarks.valuesIdentityMap                                100    ss    2      2514,200          us/op
impl.java.JavaReadMapBenchmarks.valuesIdentityMap                               1000    ss    2     15505,850          us/op
impl.java.JavaReadMapBenchmarks.valuesIdentityMap                              10000    ss    2    117150,400          us/op
impl.java.JavaReadMapBenchmarks.valuesLinkedMap                                  100    ss    2      2031,450          us/op
impl.java.JavaReadMapBenchmarks.valuesLinkedMap                                 1000    ss    2      9598,850          us/op
impl.java.JavaReadMapBenchmarks.valuesLinkedMap                                10000    ss    2     69121,750          us/op
impl.java.JavaReadMapBenchmarks.valuesMap                                        100    ss    2      2590,850          us/op
impl.java.JavaReadMapBenchmarks.valuesMap                                       1000    ss    2     14027,900          us/op
impl.java.JavaReadMapBenchmarks.valuesMap                                      10000    ss    2     94613,050          us/op
impl.java.JavaReadMapBenchmarks.valuesTreeMap                                    100    ss    2      2633,900          us/op
impl.java.JavaReadMapBenchmarks.valuesTreeMap                                   1000    ss    2     13123,200          us/op
impl.java.JavaReadMapBenchmarks.valuesTreeMap                                  10000    ss    2    139680,150          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollFirstFIFOQueue                      100    ss    2       118,950          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollFirstFIFOQueue                     1000    ss    2       148,500          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollFirstFIFOQueue                    10000    ss    2       431,800          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollFirstLinkedList                     100    ss    2       196,100          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollFirstLinkedList                    1000    ss    2       104,700          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollFirstLinkedList                   10000    ss    2       482,450          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollFirstTreeSet                        100    ss    2       268,950          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollFirstTreeSet                       1000    ss    2       706,850          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollFirstTreeSet                      10000    ss    2      1434,750          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollLastFIFOQueue                       100    ss    2        95,150          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollLastFIFOQueue                      1000    ss    2       126,750          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollLastFIFOQueue                     10000    ss    2       917,550          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollLastLinkedList                      100    ss    2       126,400          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollLastLinkedList                     1000    ss    2       107,950          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollLastLinkedList                    10000    ss    2       484,050          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollLastTreeSet                         100    ss    2       246,150          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollLastTreeSet                        1000    ss    2       691,150          us/op
impl.java.JavaRemoveCollectionBenchmarks.pollLastTreeSet                       10000    ss    2      1477,750          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeArrayList                         100    ss    2      6790,100          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeArrayList                        1000    ss    2     89117,450          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeArrayList                       10000    ss    2   1844577,450          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeLinkedList                        100    ss    2      9580,500          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeLinkedList                       1000    ss    2    433862,200          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeLinkedList                      10000    ss    2   6095709,000          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeLinkedSet                         100    ss    2      3105,550          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeLinkedSet                        1000    ss    2      4432,550          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeLinkedSet                       10000    ss    2      3759,200          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeSet                               100    ss    2      2780,500          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeSet                              1000    ss    2      3631,050          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeSet                             10000    ss    2      3543,250          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeTreeSet                           100    ss    2      3742,800          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeTreeSet                          1000    ss    2      5398,400          us/op
impl.java.JavaRemoveCollectionBenchmarks.removeTreeSet                         10000    ss    2     11174,750          us/op
impl.java.JavaRemoveMapBenchmarks.pollFirstTreeMap                               100    ss    2       195,400          us/op
impl.java.JavaRemoveMapBenchmarks.pollFirstTreeMap                              1000    ss    2       480,300          us/op
impl.java.JavaRemoveMapBenchmarks.pollFirstTreeMap                             10000    ss    2       839,150          us/op
impl.java.JavaRemoveMapBenchmarks.pollLastTreeMap                                100    ss    2       144,300          us/op
impl.java.JavaRemoveMapBenchmarks.pollLastTreeMap                               1000    ss    2       649,600          us/op
impl.java.JavaRemoveMapBenchmarks.pollLastTreeMap                              10000    ss    2      1713,200          us/op
impl.java.JavaRemoveMapBenchmarks.removeIdentityMap                              100    ss    2      3359,650          us/op
impl.java.JavaRemoveMapBenchmarks.removeIdentityMap                             1000    ss    2      6409,700          us/op
impl.java.JavaRemoveMapBenchmarks.removeIdentityMap                            10000    ss    2      8282,800          us/op
impl.java.JavaRemoveMapBenchmarks.removeLinkedMap                                100    ss    2      3027,800          us/op
impl.java.JavaRemoveMapBenchmarks.removeLinkedMap                               1000    ss    2      4097,300          us/op
impl.java.JavaRemoveMapBenchmarks.removeLinkedMap                              10000    ss    2      4455,100          us/op
impl.java.JavaRemoveMapBenchmarks.removeMap                                      100    ss    2      3235,150          us/op
impl.java.JavaRemoveMapBenchmarks.removeMap                                     1000    ss    2      4509,850          us/op
impl.java.JavaRemoveMapBenchmarks.removeMap                                    10000    ss    2      7283,950          us/op
impl.java.JavaRemoveMapBenchmarks.removeTreeMap                                  100    ss    2      4118,450          us/op
impl.java.JavaRemoveMapBenchmarks.removeTreeMap                                 1000    ss    2      6771,250          us/op
impl.java.JavaRemoveMapBenchmarks.removeTreeMap                                10000    ss    2     12467,150          us/op
impl.java.JavaRemoveMapBenchmarks.replaceIdentityMap                             100    ss    2      7796,350          us/op
impl.java.JavaRemoveMapBenchmarks.replaceIdentityMap                            1000    ss    2     10102,200          us/op
impl.java.JavaRemoveMapBenchmarks.replaceIdentityMap                           10000    ss    2     12535,050          us/op
impl.java.JavaRemoveMapBenchmarks.replaceMap                                     100    ss    2      5524,200          us/op
impl.java.JavaRemoveMapBenchmarks.replaceMap                                    1000    ss    2      6077,650          us/op
impl.java.JavaRemoveMapBenchmarks.replaceMap                                   10000    ss    2      7076,850          us/op
impl.java.JavaRemoveMapBenchmarks.replaceTreeMap                                 100    ss    2      5563,300          us/op
impl.java.JavaRemoveMapBenchmarks.replaceTreeMap                                1000    ss    2      7273,450          us/op
impl.java.JavaRemoveMapBenchmarks.replaceTreeMap                               10000    ss    2     13229,500          us/op
impl.java.JavaRemoveMapBenchmarks.replacelinkedMap                               100    ss    2      5250,700          us/op
impl.java.JavaRemoveMapBenchmarks.replacelinkedMap                              1000    ss    2      5986,300          us/op
impl.java.JavaRemoveMapBenchmarks.replacelinkedMap                             10000    ss    2      6948,850          us/op
impl.pc.PCAddCollectionBenchmarks.addAVLTreeSetBenchmark                         100    ss    2     11478,150          us/op
impl.pc.PCAddCollectionBenchmarks.addAVLTreeSetBenchmark                        1000    ss    2     90109,000          us/op
impl.pc.PCAddCollectionBenchmarks.addAVLTreeSetBenchmark                       10000    ss    2   1192240,150          us/op
impl.pc.PCAddCollectionBenchmarks.addArrayQueueBenchmark                         100    ss    2      2057,350          us/op
impl.pc.PCAddCollectionBenchmarks.addArrayQueueBenchmark                        1000    ss    2      9174,250          us/op
impl.pc.PCAddCollectionBenchmarks.addArrayQueueBenchmark                       10000    ss    2     32386,600          us/op
impl.pc.PCAddCollectionBenchmarks.addArraySetBenchmark                           100    ss    2      3580,750          us/op
impl.pc.PCAddCollectionBenchmarks.addArraySetBenchmark                          1000    ss    2     70252,100          us/op
impl.pc.PCAddCollectionBenchmarks.addArraySetBenchmark                         10000    ss    2   5564972,500          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyArrayQueueBenchmark                    100    ss    2      2867,500          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyArrayQueueBenchmark                   1000    ss    2     13718,450          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyArrayQueueBenchmark                  10000    ss    2     88654,750          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyArraySetBenchmark                      100    ss    2      5509,950          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyArraySetBenchmark                     1000    ss    2     77922,450          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyArraySetBenchmark                    10000    ss    2   5372773,950          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyFIFOQueueBenchmark                     100    ss    2      2109,100          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyFIFOQueueBenchmark                    1000    ss    2     11073,250          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyFIFOQueueBenchmark                   10000    ss    2     80963,800          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyHeapQueueBenchmark                     100    ss    2      3884,050          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyHeapQueueBenchmark                    1000    ss    2     17993,850          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyHeapQueueBenchmark                   10000    ss    2    174173,350          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyLinkedSetBenchmark                     100    ss    2     10099,700          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyLinkedSetBenchmark                    1000    ss    2     35567,250          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyLinkedSetBenchmark                   10000    ss    2    348997,550          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyList                                   100    ss    2      2749,100          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyList                                  1000    ss    2     14689,650          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptyList                                 10000    ss    2     84880,850          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptySetBenchmark                           100    ss    2      8200,000          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptySetBenchmark                          1000    ss    2     21395,500          us/op
impl.pc.PCAddCollectionBenchmarks.addEmptySetBenchmark                         10000    ss    2    296326,250          us/op
impl.pc.PCAddCollectionBenchmarks.addFIFOQueueBenchmark                          100    ss    2      2382,000          us/op
impl.pc.PCAddCollectionBenchmarks.addFIFOQueueBenchmark                         1000    ss    2     10725,250          us/op
impl.pc.PCAddCollectionBenchmarks.addFIFOQueueBenchmark                        10000    ss    2     77491,100          us/op
impl.pc.PCAddCollectionBenchmarks.addHeapQueueBenchmark                          100    ss    2      2852,900          us/op
impl.pc.PCAddCollectionBenchmarks.addHeapQueueBenchmark                         1000    ss    2     12591,200          us/op
impl.pc.PCAddCollectionBenchmarks.addHeapQueueBenchmark                        10000    ss    2    122216,050          us/op
impl.pc.PCAddCollectionBenchmarks.addLinkedList                                  100    ss    2      3186,450          us/op
impl.pc.PCAddCollectionBenchmarks.addLinkedList                                 1000    ss    2     17514,900          us/op
impl.pc.PCAddCollectionBenchmarks.addLinkedList                                10000    ss    2     92140,000          us/op
impl.pc.PCAddCollectionBenchmarks.addLinkedSetBenchmark                          100    ss    2      6762,050          us/op
impl.pc.PCAddCollectionBenchmarks.addLinkedSetBenchmark                         1000    ss    2     23673,700          us/op
impl.pc.PCAddCollectionBenchmarks.addLinkedSetBenchmark                        10000    ss    2    159265,550          us/op
impl.pc.PCAddCollectionBenchmarks.addList                                        100    ss    2      2229,450          us/op
impl.pc.PCAddCollectionBenchmarks.addList                                       1000    ss    2     12327,600          us/op
impl.pc.PCAddCollectionBenchmarks.addList                                      10000    ss    2     64593,000          us/op
impl.pc.PCAddCollectionBenchmarks.addRBTreeSetBenchmark                          100    ss    2     12126,450          us/op
impl.pc.PCAddCollectionBenchmarks.addRBTreeSetBenchmark                         1000    ss    2     73206,650          us/op
impl.pc.PCAddCollectionBenchmarks.addRBTreeSetBenchmark                        10000    ss    2    969426,700          us/op
impl.pc.PCAddCollectionBenchmarks.addSetBenchmark                                100    ss    2      7763,450          us/op
impl.pc.PCAddCollectionBenchmarks.addSetBenchmark                               1000    ss    2     14727,850          us/op
impl.pc.PCAddCollectionBenchmarks.addSetBenchmark                              10000    ss    2     91342,600          us/op
impl.pc.PCPutMapBenchmarks.putAVLTreeMap                                         100    ss    2     12554,200          us/op
impl.pc.PCPutMapBenchmarks.putAVLTreeMap                                        1000    ss    2     89138,100          us/op
impl.pc.PCPutMapBenchmarks.putAVLTreeMap                                       10000    ss    2   1291897,500          us/op
impl.pc.PCPutMapBenchmarks.putArrayMap                                           100    ss    2      9267,450          us/op
impl.pc.PCPutMapBenchmarks.putArrayMap                                          1000    ss    2     87930,050          us/op
impl.pc.PCPutMapBenchmarks.putArrayMap                                         10000    ss    2   5986655,350          us/op
impl.pc.PCPutMapBenchmarks.putEmptyArrayMap                                      100    ss    2      9159,000          us/op
impl.pc.PCPutMapBenchmarks.putEmptyArrayMap                                     1000    ss    2     93272,350          us/op
impl.pc.PCPutMapBenchmarks.putEmptyArrayMap                                    10000    ss    2   5345941,150          us/op
impl.pc.PCPutMapBenchmarks.putEmptyLinkedMap                                     100    ss    2     11615,350          us/op
impl.pc.PCPutMapBenchmarks.putEmptyLinkedMap                                    1000    ss    2     42701,800          us/op
impl.pc.PCPutMapBenchmarks.putEmptyLinkedMap                                   10000    ss    2    402862,900          us/op
impl.pc.PCPutMapBenchmarks.putEmptyMap                                           100    ss    2      9923,800          us/op
impl.pc.PCPutMapBenchmarks.putEmptyMap                                          1000    ss    2     29489,650          us/op
impl.pc.PCPutMapBenchmarks.putEmptyMap                                         10000    ss    2    323922,800          us/op
impl.pc.PCPutMapBenchmarks.putLinkedMap                                          100    ss    2      9656,950          us/op
impl.pc.PCPutMapBenchmarks.putLinkedMap                                         1000    ss    2     29928,150          us/op
impl.pc.PCPutMapBenchmarks.putLinkedMap                                        10000    ss    2    199158,400          us/op
impl.pc.PCPutMapBenchmarks.putMap                                                100    ss    2      7824,300          us/op
impl.pc.PCPutMapBenchmarks.putMap                                               1000    ss    2     22180,350          us/op
impl.pc.PCPutMapBenchmarks.putMap                                              10000    ss    2    166225,450          us/op
impl.pc.PCPutMapBenchmarks.putRBTreeMap                                          100    ss    2     12468,650          us/op
impl.pc.PCPutMapBenchmarks.putRBTreeMap                                         1000    ss    2     75059,100          us/op
impl.pc.PCPutMapBenchmarks.putRBTreeMap                                        10000    ss    2    966208,400          us/op
impl.pc.PCReadCollectionBenchmarks.containsAVLTreeSet                            100    ss    2      3385,850          us/op
impl.pc.PCReadCollectionBenchmarks.containsAVLTreeSet                           1000    ss    2      3774,000          us/op
impl.pc.PCReadCollectionBenchmarks.containsAVLTreeSet                          10000    ss    2      6218,950          us/op
impl.pc.PCReadCollectionBenchmarks.containsArrayList                             100    ss    2      5352,250          us/op
impl.pc.PCReadCollectionBenchmarks.containsArrayList                            1000    ss    2     16421,550          us/op
impl.pc.PCReadCollectionBenchmarks.containsArrayList                           10000    ss    2    120095,750          us/op
impl.pc.PCReadCollectionBenchmarks.containsArraySet                              100    ss    2      4960,700          us/op
impl.pc.PCReadCollectionBenchmarks.containsArraySet                             1000    ss    2      9905,400          us/op
impl.pc.PCReadCollectionBenchmarks.containsArraySet                            10000    ss    2     81382,650          us/op
impl.pc.PCReadCollectionBenchmarks.containsLinkedList                            100    ss    2     12646,800          us/op
impl.pc.PCReadCollectionBenchmarks.containsLinkedList                           1000    ss    2    103899,200          us/op
impl.pc.PCReadCollectionBenchmarks.containsLinkedList                          10000    ss    2   1153401,150          us/op
impl.pc.PCReadCollectionBenchmarks.containsLinkedSet                             100    ss    2      3407,500          us/op
impl.pc.PCReadCollectionBenchmarks.containsLinkedSet                            1000    ss    2      2048,200          us/op
impl.pc.PCReadCollectionBenchmarks.containsLinkedSet                           10000    ss    2      2176,950          us/op
impl.pc.PCReadCollectionBenchmarks.containsRBTreeSet                             100    ss    2      3375,700          us/op
impl.pc.PCReadCollectionBenchmarks.containsRBTreeSet                            1000    ss    2      3881,200          us/op
impl.pc.PCReadCollectionBenchmarks.containsRBTreeSet                           10000    ss    2      5368,050          us/op
impl.pc.PCReadCollectionBenchmarks.containsSet                                   100    ss    2      2259,800          us/op
impl.pc.PCReadCollectionBenchmarks.containsSet                                  1000    ss    2      2026,350          us/op
impl.pc.PCReadCollectionBenchmarks.containsSet                                 10000    ss    2      2239,500          us/op
impl.pc.PCReadCollectionBenchmarks.getArrayList                                  100    ss    2      1744,500          us/op
impl.pc.PCReadCollectionBenchmarks.getArrayList                                 1000    ss    2      1697,450          us/op
impl.pc.PCReadCollectionBenchmarks.getArrayList                                10000    ss    2      1843,400          us/op
impl.pc.PCReadCollectionBenchmarks.indexOfArrayList                              100    ss    2      5521,200          us/op
impl.pc.PCReadCollectionBenchmarks.indexOfArrayList                             1000    ss    2     16423,950          us/op
impl.pc.PCReadCollectionBenchmarks.indexOfArrayList                            10000    ss    2    121227,150          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForAVLTreeSet                          100    ss    2      2229,300          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForAVLTreeSet                         1000    ss    2      9862,700          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForAVLTreeSet                        10000    ss    2     69209,900          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForArrayList                           100    ss    2      2760,900          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForArrayList                          1000    ss    2      9655,200          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForArrayList                         10000    ss    2     44031,350          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForArraySet                            100    ss    2      1688,550          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForArraySet                           1000    ss    2      8607,850          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForArraySet                          10000    ss    2     24355,450          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachAVLTreeSet                      100    ss    2      2079,800          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachAVLTreeSet                     1000    ss    2      7960,400          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachAVLTreeSet                    10000    ss    2     64864,700          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachArrayList                       100    ss    2      1499,850          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachArrayList                      1000    ss    2      6178,850          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachArrayList                     10000    ss    2     29164,700          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachArraySet                        100    ss    2      1102,750          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachArraySet                       1000    ss    2      5222,700          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachArraySet                      10000    ss    2     21310,450          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachLinkedList                      100    ss    2      1780,250          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachLinkedList                     1000    ss    2      6358,950          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachLinkedList                    10000    ss    2     29379,900          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachLinkedSet                       100    ss    2      1317,100          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachLinkedSet                      1000    ss    2      6011,650          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachLinkedSet                     10000    ss    2     30593,400          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachRBTreeSet                       100    ss    2      2099,000          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachRBTreeSet                      1000    ss    2      8219,050          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachRBTreeSet                     10000    ss    2     65724,000          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachSet                             100    ss    2      2148,700          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachSet                            1000    ss    2      7208,050          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForEachSet                           10000    ss    2     98206,500          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForLinkedList                          100    ss    2      2276,750          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForLinkedList                         1000    ss    2      9473,500          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForLinkedList                        10000    ss    2     42542,600          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForLinkedSet                           100    ss    2      1887,850          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForLinkedSet                          1000    ss    2      8429,950          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForLinkedSet                         10000    ss    2     32635,200          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForRBTreeSet                           100    ss    2      2463,800          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForRBTreeSet                          1000    ss    2     11675,500          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForRBTreeSet                         10000    ss    2     72046,750          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForSet                                 100    ss    2      2806,900          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForSet                                1000    ss    2     15183,150          us/op
impl.pc.PCReadCollectionBenchmarks.iterateForSet                               10000    ss    2    106113,750          us/op
impl.pc.PCReadCollectionBenchmarks.iterateIndexArrayList                         100    ss    2      1815,200          us/op
impl.pc.PCReadCollectionBenchmarks.iterateIndexArrayList                        1000    ss    2      7473,100          us/op
impl.pc.PCReadCollectionBenchmarks.iterateIndexArrayList                       10000    ss    2     32024,250          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamAVLTreeSet                       100    ss    2      3639,000          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamAVLTreeSet                      1000    ss    2     12177,550          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamAVLTreeSet                     10000    ss    2     77495,550          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamArrayList                        100    ss    2      2283,300          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamArrayList                       1000    ss    2      6765,900          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamArrayList                      10000    ss    2     25801,600          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamArraySet                         100    ss    2      3016,950          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamArraySet                        1000    ss    2      9638,400          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamArraySet                       10000    ss    2     29864,800          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamLinkedList                       100    ss    2      2330,400          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamLinkedList                      1000    ss    2      7032,200          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamLinkedList                     10000    ss    2     33494,700          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamLinkedSet                        100    ss    2      3190,000          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamLinkedSet                       1000    ss    2     10598,900          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamLinkedSet                      10000    ss    2     38485,750          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamRBTreeSet                        100    ss    2      3477,750          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamRBTreeSet                       1000    ss    2     12005,750          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamRBTreeSet                      10000    ss    2     74364,500          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamSet                              100    ss    2      4251,150          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamSet                             1000    ss    2     15790,900          us/op
impl.pc.PCReadCollectionBenchmarks.iterateStreamSet                            10000    ss    2    108363,100          us/op
impl.pc.PCReadCollectionBenchmarks.lastIndexOfArrayList                          100    ss    2      5560,550          us/op
impl.pc.PCReadCollectionBenchmarks.lastIndexOfArrayList                         1000    ss    2     17041,550          us/op
impl.pc.PCReadCollectionBenchmarks.lastIndexOfArrayList                        10000    ss    2    126147,750          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayAVLTreeSet                             100    ss    2      2518,150          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayAVLTreeSet                            1000    ss    2     10984,100          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayAVLTreeSet                           10000    ss    2     67938,850          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayArrayList                              100    ss    2       506,650          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayArrayList                             1000    ss    2      2367,550          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayArrayList                            10000    ss    2     19035,350          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayArrayQueue                             100    ss    2       554,200          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayArrayQueue                            1000    ss    2      2198,050          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayArrayQueue                           10000    ss    2     19832,550          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayArraySet                               100    ss    2       531,450          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayArraySet                              1000    ss    2      1739,200          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayArraySet                             10000    ss    2     11893,450          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayFIFOQueue                              100    ss    2       514,350          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayFIFOQueue                             1000    ss    2      2104,000          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayFIFOQueue                            10000    ss    2     19472,000          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayHeapQueue                              100    ss    2       736,200          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayHeapQueue                             1000    ss    2      2194,600          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayHeapQueue                            10000    ss    2     18502,250          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayLinkedList                             100    ss    2       968,300          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayLinkedList                            1000    ss    2      5692,650          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayLinkedList                           10000    ss    2     36276,450          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayLinkedSet                              100    ss    2      2004,900          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayLinkedSet                             1000    ss    2     10338,250          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayLinkedSet                            10000    ss    2     46566,150          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayRBTreeSet                              100    ss    2      2494,900          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayRBTreeSet                             1000    ss    2     11307,350          us/op
impl.pc.PCReadCollectionBenchmarks.toArrayRBTreeSet                            10000    ss    2     67322,900          us/op
impl.pc.PCReadCollectionBenchmarks.toArraySet                                    100    ss    2      2832,850          us/op
impl.pc.PCReadCollectionBenchmarks.toArraySet                                   1000    ss    2     13858,650          us/op
impl.pc.PCReadCollectionBenchmarks.toArraySet                                  10000    ss    2     75657,000          us/op
impl.pc.PCReadMapBenchmarks.cloneAVLMap                                          100    ss    2      2181,600          us/op
impl.pc.PCReadMapBenchmarks.cloneAVLMap                                         1000    ss    2     13698,350          us/op
impl.pc.PCReadMapBenchmarks.cloneAVLMap                                        10000    ss    2     97726,000          us/op
